,Unnamed: 0,blog,date_joined,followers,following,fullname,id,likes,lists,location,num_tweets
0,,,2/23/2012 10:47,11616,8698,NrhdyhMhmed,501045279,14905,0,Winter Wonderland.,201541
0,,expressen.se/nyheter/magda-…,12/3/2014 3:01,34234,466,Magda Gad,2903641750,6541,0,Afghanistan,11063
0,,rajendrabaklekar.com,4/2/2010 13:52,16851,148,Rajendra B. Aklekar,128986977,44213,0,On trains and rail lines...,29187
0,,youtube.com/manukumarjain,9/16/2009 10:38,328726,378,Manu Kumar Jain,74787719,1289,0,Bangalore,6856
0,,,6/10/2017 10:41,19689,189,Shilpa Bodkhe INC,8.73596E+17,23210,1,India,136048
0,,,11/23/2017 6:13,9638,8359,Santosh Shrivastava,9.337E+17,25685,0,bhopal mp,24111
0,,,9/25/2009 4:41,21281,1621,pyaara jessica parker,77193761,77141,2,"Bengaluru, India",172921
0,,looneydarinda.com,7/18/2009 23:25,918,694,Pushkar Bendre,58140971,4707,1,"Pune, Maharashtra",10033
0,,Supremegod.org,9/28/2015 8:40,21092,2945,Manaram Sahu BYT 🇮🇳,3716116994,8574,0,"Chhattisgarh, India",12576
0,,thenewsminute.com/author-article…,7/25/2016 23:39,1674,1865,CharanTeja,7.57828E+17,4908,1,"Hyderabad, India",3457
0,,,10/13/2017 2:14,1913,1369, ☀️ Amrita⁷,9.18767E+17,38494,1,HOPEWORLD,19182
0,,twitter.com/search?q=from%…,7/18/2009 15:14,1167,428,Kunal,58046255,16708,1,"Gurgaon, Haryana",8621
0,,,4/5/2017 4:07,50,169,Rameez Hamza  🇵🇰 🇦🇪,8.49579E+17,459,0,UAE,362
0,,,11/9/2009 2:17,281,140,Amrita Tiwari,88635194,43297,0,,1949
0,,,11/27/2016 22:00,38392,31,Edy Rahmayadi,8.03116E+17,65,0,"Sumatera Utara, Indonesia",648
0,,,12/21/2011 6:01,3909,63,komal,442812213,33187,2,"New Delhi, India",32079
0,,profylh.twitter.com,11/12/2010 14:13,11083,6304,Prof. Yusuf L. Henuk,215058741,84,0,"Medan Maimun, Indonesia",33802
0,,,5/15/2010 4:04,694,21,Gaurav Bidhuri,144125676,469,0,"New Delhi, India",379
0,,,8/3/2019 20:44,1227,4982,Neeraj Khanna,1.15786E+18,18534,0,"New Rajendra Nagar, New Delhi",14187
0,,,12/21/2013 23:29,5531,2370,दिग्विजय नाथ तिवारी,2257417831,165369,0,Agra,150594
0,,business-standard.com/search?q=arind…,3/4/2010 7:35,3460,486,Arindam Majumder,119762699,9959,0,"Delhi, India",8264
0,,bloomberg.com,1/30/2009 12:15,7995,2126,Derek Wallbank,19785811,6005,11,Singapore,37917
0,,scroll.in/contribute,11/25/2010 11:00,38954,1112,Karnika,219743084,21140,5,"yahan, wahan aaur kahan",46486
0,,,5/3/2009 13:58,4504,427,Orly Goldschmidt,37500448,679,9,Israel,398
0,,ashokshrivastav.in,4/10/2012 12:27,82701,815,Ashok Shrivastav,550377428,22279,1,New Delhi,18781
0,,,2/20/2012 21:58,515,104,jitesh jethanandani,498571300,2763,0,jaipur,1175
0,,,1/9/2015 2:28,95,243,نينا 🌻,2968901366,6117,0,Puchong,7883
0,,facebook.com/itssinghswati,5/24/2017 20:01,8667,909,Swati Singh,8.67576E+17,7736,2,"New Delhi, India",4826
0,,,1/7/2009 9:59,165089,1978,Cynthia D. Ritchie,18730534,8072,0,USA & Pakistan,11741
0,,,12/13/2014 9:36,2946,2179,Spread Jainism,2928867068,632,0,,405
0,,astrosumitbajaj.com,11/14/2009 7:46,1082,5,Sumit Bajaj (Astrologer),89960445,277,0,India,347
0,,suratmunicipal.gov.in,12/15/2016 5:06,21375,19,Commissioner SMC,8.09384E+17,295,0,"Surat, India",1275
0,,npr.org/sections/goats…,6/29/2016 23:31,2113,577,Nandita Venkatesan,7.48404E+17,11900,1,"Mumbai, India",7416
0,,facebook.com/rohanmitra,4/13/2010 1:36,2654,1655,Rohan S Mitra,132456527,9002,12,India,25574
0,,Instagram.com/warunchit,10/28/2014 20:17,9623,426,นมสดร้อน ⛅️,2881560385,3484,0,,81822
0,,,11/19/2013 2:08,110015,50,Dr Ajay Alok,2202842556,113,0,"Krishnapuri, Patna",3301
0,,,2/5/2014 7:59,60147,736,Charu Pragya 🇮🇳,2329010299,41443,0,,16262
0,,,5/25/2012 0:24,701,449,Arpit jain,589778342,4247,0,"Mumbai, India",3864
0,,facebook.com/prasadnprabhas,5/7/2010 7:38,82971,559,Prasad Bhimanadham,141236249,2927,0,"Hyderabad, Andhra Pradesh",46789
0,,rajasthanpatrika.com,11/21/2015 0:49,2048,491,H a r i s h M a l i k,4310219240,2038,1,"Jaipur, India",1672
0,,,6/10/2015 4:11,732730,400,Kiren Rijiju,3241214268,83146,0,"New Delhi, India",14249
0,,,11/25/2012 9:09,310,272,Priyanka,970389618,551,0,India,27125
0,,,9/27/2017 1:04,1179,191,Eeva Paavilainen,9.12951E+17,40715,0,"Helsinki, Finland",48260
0,,,11/24/2007 8:49,77,326,Maryam マリヤム アルホマイド,10526702,3079,1,Qatar,10533
0,,nsui.in,8/8/2012 23:35,12947,885,Surbhi Dwivedi,746693630,6034,0,Mumbai | Delhi,5612
0,,,8/5/2010 20:34,18223,256,Darshak Hathi,175263118,8179,17,"Mumbai, India",12764
0,,threadreaderapp.com/thread/1246689…,3/17/2013 10:11,118,329,Waqar Aatif,1275499088,869,0,Bangalore,3617
0,,,6/9/2011 22:50,7455,4878,Radha Charan Das,314398195,29532,0,"Nasik, India",170259
0,,youtu.be/eSY1DghUr1s,5/9/2013 9:54,30874,796,Muannas Alaidid,1415953428,364,1,"Jakarta Capital Region, Indonesia",13692
0,,sureshprabhu.net,5/7/2010 6:02,4513800,154,Suresh Prabhu,141208596,2652,0,India,56686
0,,vijaypandey.com,10/15/2009 23:23,12812,437,Vijay Pandey,82815038,1343,0,Mumbai/Allahabad,1532
0,,music.apple.com/profile/yoyomu…,4/7/2015 20:33,786,444,Yusuf 🇧🇭,3146399320,10542,2,BHR,9224
0,,,8/29/2009 2:20,3813,340,Ali khizar,69830837,843,0,Pakistan,1476
0,,facebook.com/aishe.221994,6/2/2017 8:37,53525,99,Aishe (ঐশী),8.70666E+17,229,0,"New Delhi, India",569
0,,,9/1/2011 8:10,12409,1048,MohdFaizalHassan,366089337,11720,1,"Kuala Lumpur Federal Territory, Malaysia",145136
0,,,2/26/2016 0:22,4039,717,Nasir Khuehami (ناصر کہویہامی),7.03133E+17,18418,0,"New Delhi, India",8850
0,,vhp.org,9/26/2010 2:47,19572,1360,विनोद बंसल,195296143,11104,0,New Delhi,11509
0,,,8/30/2011 2:15,704,111,Venkat Raghvan,364766963,649,0,bangalore,8750
0,,missiontothemoon.co,2/28/2018 17:32,19553,452,Rawit Hanutsaha,9.69023E+17,2731,0,"Bangkok, Thailand",3076
0,,twitter.com/twitter,6/21/2018 8:30,164,293,पुष्पा राणा,1.00982E+18,263,0,"Shahdara, New Delhi",250
0,,facebook.com/AnimaSonkar,8/14/2014 6:44,11846,635,Anima Sonkar,2731739078,55931,0,JNU | Prayagraj,23005
0,,,1/25/2019 7:13,2557,2263,एकान्त वास #Corona से युद्ध का शस्त्र,1.08882E+18,1286,0,,111083
0,,facebook.com/ranjeet.superc…,12/4/2017 23:01,1185,156,Ranjeet Yadav,9.3794E+17,2268,0,"Ayodhya, India",392
0,,yadavsena.com,6/17/2016 10:21,3390,42,यादव सेना संगठन (घर में रहें-सुरक्षित रहें),7.43856E+17,4609,0,"Lucknow, India",3540
0,,,1/13/2014 7:08,5823,1061,Pallavi,2289824455,47661,0,"Mumbai, India",36331
0,,,7/25/2017 7:31,56476,59021,Delphine Evelyne,8.89856E+17,15500,0,KSA  🇸🇦,40426
0,,docs.google.com/document/d/1LC…,6/21/2013 2:06,43936,45,Deepak Sahney,1536127303,29059,1,New delhi,83969
0,,MeatKills.in,6/4/2009 12:16,15458,6532,Mayank Jain,44693532,21700,2,"New Delhi, India",74359
0,,,12/19/2010 9:29,114804,145,Vishweshwar Bhat,228420453,1375,1,,26153
0,,page.is/rexrao52,12/4/2012 22:48,3119,792,rexrao52 🇮🇳,990363781,44896,1,India,129453
0,,dewansachal.blogspot.com,7/12/2009 13:13,21203,453,Dewan Sachal,56179192,5650,2,"Karachi, Pakistan",45634
0,,facebook.com/shamsher.singh…,4/28/2009 3:37,45153,1547,Dr. Shamsher Singh IPS,36035604,16057,3,india,4899
0,,,11/29/2012 21:11,13864,1262,Avadhut Wagh,979795484,22556,0,"Mumbai, India",23817
0,,en.m.wikipedia.org/wiki/Mumbai,6/21/2018 23:37,15792,23,मुंबई Matters™ ✳️,1.01005E+18,8410,0,📌All over Mumbai,12342
0,,odisha.gov.in,11/9/2019 0:29,36604,54,ChiefSecyOdisha,1.19308E+18,7,0,"Bhubaneshwar, India",68
0,,,8/4/2012 12:48,5803,254,Stay At Home  🇵🇸 🇵🇰,737311207,69102,0,🇵🇰 🇶🇦 🇹🇷,255037
0,,rediffmail.com,10/25/2012 11:15,179,1414,Sunil Kumar Suryavanshi (SKS),904394304,2164,0,Bhilai-Chhattisgarh-India,2849
0,,zeenews.india.com/author/pooja-m…,11/26/2012 23:22,7962,2799,Pooja Mehta,973441195,4052,3,"Kolkata, India",11637
0,,,9/4/2016 9:21,412,369,विष्णु हिन्दू #प्रशासक_समिति,7.7247E+17,98,0,"Jaipur, India",650
0,,,2/26/2020 9:22,503,175,विक्रम हिन्दू @#प्रशासक समिति,1.23272E+18,362,0,,856
0,,,2/26/2019 8:02,789,838, 🚩 🚩Smit Desai #प्रशासक_समिति 🚩 🚩,1.10043E+18,1594,0,वीरमगाम अहमदाबाद,1512
0,,,12/1/2008 22:26,18364,1248,Deepal.‏‎‎Trivedi,17801716,5641,1,"Gujarat,INDIA",30088
0,,,9/21/2013 9:37,655,931,Corona Warrior शिखर सिंह,1890686832,41212,0,द्वारका विधानसभा दिल्ली,15868
0,,,9/6/2018 10:29,57,129,Akshay Kumar Fan Club Siliguri,1.03775E+18,83,0,"Siliguri, India",64
0,,nashik-news.com,4/1/2010 0:10,203044,60701,Nashik News™,128479646,18560,5,"Nashik, India",26060
0,,timesofindia.indiatimes.com/toireporter/au…,9/16/2015 5:15,17018,954,Rohan Dua,3582554773,8605,1,Chandigarh- J&K - Delhi - UP,32078
0,,citizen.goapolice.gov.in,4/21/2016 5:43,2756,53,DGP_Goa,7.2313E+17,273,0,"Panaji, India",488
0,,aamadmiparty.org,10/30/2019 3:52,1484,1099,Leena Chaudhary,1.1895E+18,17344,1,"New Delhi, India",11430
0,,,1/23/2020 22:53,9,18,Sreenita Goenka,1.2206E+18,35,0,,23
0,,facebook.com/anilskapoor/,8/7/2013 2:36,5539389,75,Anil Kapoor,1652526218,2119,0,"Mumbai, India",7802
0,,anandrai.in,12/29/2015 2:21,212518,3415,Dr.ANAND RAI,4642092682,12393,0,"indore,MP, India,cleanest city",25727
0,,facebook.com/varinderkhosa77,2/15/2013 8:44,1094,216,DSP Varinder Singh Khosa,1183151918,369,0,"Moga, India",1934
0,,facebook.com/abhishekpandya…,10/18/2017 3:33,4753,357,Abhishek Pandya,9.20599E+17,178371,0,"Karnavati, India",186400
0,,,2/10/2013 21:04,2192,1522,Md. Fujail Ahmed,1167889267,110983,1,"Azara, Guwahati-17, Assam",35180
0,,,4/21/2009 22:37,776,126,Anil Sharma,34197550,16333,0,Jaipur,3033
0,,,4/2/2009 10:42,7225,6353,Indur Chhugani,28381652,9824,1,Mumbai,51186
0,,nceg.gov.in/sites/default/…,7/12/2013 3:29,2811,304,"Dr Abdul Qayum, IFS",1588138668,4255,0,"Chandigarh, India",1538
0,,,10/3/2013 2:43,1531,222,Mimi Sarkar,1930114496,95270,1,"Kolkata, India",101213
0,,,3/13/2018 4:59,24430,2972,kochaiLewanai,9.73529E+17,7250,0,Another World,38863
0,,facebook.com/mehrankhan.nar…,12/11/2012 1:26,5740,1045,Mehran Khan Narejo,1003679162,36257,0,Pakistan,42962
0,,,10/16/2015 22:20,5302,1898,Sheryar Bhagat,3977286004,18089,0,"Karachi, Pakistan",20371
0,,,2/11/2012 22:39,12160,220,Runjhun Sharma,490095206,153,0,New Delhi,600
0,,bjym.org/State_Incharge…,10/27/2009 0:16,3744,1353,Amit Rana,85517123,7692,0,Chandigarh/Himachal Pradesh,14606
0,,,1/22/2016 1:00,819,196,Dr. Phool Chand (Pawan),4834692232,5923,0,"Delhi, India",4631
0,,devdutt.com,1/26/2010 3:18,740158,379,Devdutt Pattanaik,108577950,3941,0,Mumbai,31452
0,,,3/30/2012 18:46,1631,529,Ramanathan,541273783,8577,0,"Mumbai, India",1662
0,,vidadalarajini.com,8/22/2018 2:41,37463,125,Rajini Vidadala #APFightsCorona,1.0322E+18,1059,0,"Chilakaluripet, India",870
0,,,9/23/2016 3:18,15455,311,Musharraf Ali Faruqui,7.79264E+17,2558,0,"Hyderabad, India",2156
0,,,1/12/2013 13:49,23821,825,RKHuria,1084225736,169620,1,Mumbai,186886
0,,,8/8/2013 10:43,5802,182,Gulam Rabbani Advocate,1655895403,1430,0,HYDERABAD,4037
0,,Instagram.com/AkramShahBJP,12/31/2013 6:57,15119,4700,Akram Shah (Hindustani),2270469355,522563,22,"Surat, Gujarat",183670
0,,,3/12/2010 7:11,1939,3563,Sunanda Saxena,122394264,2383,1,,2532
0,,,3/8/2010 12:33,6124,395,Arshad Afridi,121220089,65537,0,Quarantine,93742
0,,,10/31/2013 22:29,4910,85,Amar Prasad Reddy,2167816332,11752,0,India,15475
0,,sha.org.sa,1/30/2013 21:51,11828,38,جمعية القلب السعودية,1136143466,16,0,Riyadh,512
0,,youtube.com/channel/UC93KT…,1/16/2012 19:24,3913,940, ✋प्रीति खत्री  ✋,466147024,46339,0,"Bikaner, India",12719
0,,,5/19/2011 5:53,940,1080,SWAMY K.B.K ಸ್ವಾಮಿ,301419246,45995,0,Bangalore,32721
0,,sureshangadi.co.in,8/29/2018 10:13,37091,628,Suresh Angadi,1.03485E+18,1621,0,"Belagavi, Karnataka, India",3850
0,,,9/10/2012 0:11,36966,2057,Shivangi Thakur,814652508,31552,0,India,19576
0,,,4/20/2016 0:56,23853,230,Sarika Singh,7.22695E+17,4452,7,,3141
0,,,7/17/2018 5:28,1135,2448,sivakumar ramakrishnan,1.0192E+18,12187,0,Chennai,2218
0,,twitter.com/maaachaaa69,10/10/2015 0:28,8860,184,Zafar,3916248855,4871,0,Twitter world,7130
0,,,11/20/2011 0:57,40155,922, 🚩Harbir Singh Suri.,416912120,462866,0,Mumbai & Delhi.,712951
0,,,7/24/2014 10:37,2631,1591,Syed Aleem Ilahi,2677650788,1724,0,"Gulbarga, India",7900
0,,iyc.in,6/11/2010 2:12,14955,522,Sitaram Lamba,154469150,864,0,Delhi/Sikar - Rajasthan India,17726
0,,punesmartcity.in,7/10/2015 3:38,30665,23,Smart Pune,3274149036,3291,0,"Pune, Maharashtra",4786
0,,facebook.com/JuhieSinghIndi…,12/27/2009 6:40,103191,1945,Juhie Singh,99719314,1051,0,Lucknow,26824
0,,,12/12/2017 7:50,64289,175,Kirodi Lal Meena,9.4061E+17,2870,0,"Jaipur, India",4252
0,,dailyo.in/user/604/gaura…,8/13/2010 2:08,1425999,1308,GAURAV C SAWANT,177886974,10947,0,BHARAT,44104
0,,web.facebook.com/imtiyazuk/,2/20/2015 23:05,6092,5072,Imtiyaz امتیاز,3034144190,14656,0,Ahmadabad.,10864
0,,change.org/thanksCOVIDfig…,6/21/2011 6:46,25560,431,Gopal Krishna Agarwal,321380775,274338,1,noida,22101
0,,igeist.blogspot.in,2/28/2013 3:18,455,191,Shivanand Dwivedi,1227324577,4754,0,"+919589152587, Rewa MP India",4746
0,,,2/10/2009 6:55,2689,1015,Brenda Goh,20517700,1112,3,Shanghai,6451
0,,,9/2/2011 4:30,266,321,Maurice,366551212,713,0,,14897
0,,,7/1/2015 4:35,56967,7997,MSA,3263218255,37502,0,Aceh,12469
0,,amarujala.com,7/21/2010 3:04,1156049,73,Amar Ujala,169018518,1319,7,India,219869
0,,Moeagerhoops.com,4/17/2010 13:56,164308,134432,Maurice Ager,134234167,23924,10,"Ho Chi Minh, Vietnam",26337
0,,,11/16/2010 0:40,5690359,5,سكاي نيوز عربية,216289357,68,2,"Abu Dhabi, UAE",248143
0,,aljazeera.com,4/17/2007 1:23,6140568,247,Al Jazeera English,4970411,5570,4,"Doha, Qatar",249426
0,,febrianafirdaus.com/my-latest,11/3/2011 2:41,32298,1369,Febriana Firdaus,404009082,9188,1,"Bali, Indonesia",62121
0,,latimes.com/la-bio-shashan…,7/22/2009 21:08,9274,1072,Shashank Bengali,59357565,10976,2,Singapore,12948
0,,latimes.com/la-bio-david-p…,8/16/2009 19:56,9168,4153,David Pierson,66259130,1510,21,Singapore,3263
0,,bernama.com,1/20/2010 0:28,812071,1107,BERNAMA,106669711,32,12,"Kuala Lumpur, Malaysia",262691
0,,,,,,,,,,,
0,,,7/16/2015 7:40,17213,6342, 🇲‌ 🇷‌__ 🇯‌ 0⃣ 3⃣ 🇳‌ 4⃣,3281675300,95919,0,Bumi,34655
0,,amazon.com/Jeff-Sekerak/e…,4/22/2009 10:00,28576,37,jeff sekerak,34327520,135880,0,Cambodia,36210
0,,,,,,,,,,,
0,,doordarshan.gov.in,5/5/2012 7:36,505689,356,Doordarshan National,571878474,6591,0,New Delhi,79931
0,,ahmedjubba.blogspot.com,12/5/2017 9:01,4452,1848,Ahmed Jubba 🇸🇴 #GurigaagaJoog,9.38091E+17,1985,0,Somalia,2274
0,,oe.co.ae,1/10/2010 8:56,11733,570,Usama Qureshi,103612769,22661,1,Karachi - Dubai - Vancouver,15788
0,,,8/20/2013 14:44,4296,107,Shoaib,1686798013,17537,1,Lahore,4673
0,,,5/26/2013 11:16,683,2198,Arunabha Bhattacharya,1460321359,7065,5,India,203
0,,,8/25/2014 7:27,3066,658,कविता श्रीवास्तव,2766530912,77623,0,,6964
0,,instagram.com/ecstacy._.ded,6/17/2016 3:30,109,432,𝙐𝙈𝘼𝙄𝙎 𝙍𝙐𝙆𝙃 𝙆𝙃𝘼𝙉  🍁,7.43753E+17,1096,0,"Islamabad, Pakistan",1755
0,,news18.com,11/30/2011 6:08,4529,804,Radhika Ramaswamy,425055135,904,0,Mumbai,2242
0,,africa.cgtn.com,2/21/2011 8:19,37598,805,Abdulaziz Billow Ali,255556839,5508,0,Horn of Africa,12657
0,,repentpreparetheway.org,12/22/2017 3:24,48073,51833,Mamake Melody,9.44167E+17,196892,0,Kingdom of Saudi Arabia,15999
0,,,5/29/2014 3:59,10348,220,Satendra Singh,2532435553,4699,0,Bhopal,100487
0,,facebook.com/buriroGM,6/20/2010 2:41,10674,1185,GM Buriro,157611507,35775,1,"Hyderabad, Pakistan",39514
0,,arindamsil.com,6/7/2010 2:51,85715,647,Arindam Sil,152964800,15827,1,Kolkata,18276
0,,telugudesam.org,3/7/2012 4:32,35656,49,Devineni Uma,517538928,128,0,"Gollapudi, Vijayawada",14483
0,,pat.com.pk,8/1/2014 3:22,81660,1636,Khurram Nawaz Gandapur,2697945751,26782,0,Lahore,28586
0,,,5/12/2012 7:49,118582,936,Ashok Garekar 🇮🇳,578202060,18923,3,India,285485
0,,bjprau.org,5/22/2016 8:37,1866,1676,Nivesh Maheshwari,7.34408E+17,12838,0,"Rau, India",11598
0,,ppj.gov.my,3/21/2010 18:42,9799,1173,Perbadanan Putrajaya,125199142,5834,1,"Putrajaya, MY",25016
0,,,8/17/2009 13:56,65108,39,Dilip Joshi,66483702,8,0,,1985
0,,,10/17/2018 10:54,11641,1598,बाबू बैरागी,1.05262E+18,21000,0,"Hardoi, India",24106
0,,bjym.org,12/6/2013 4:25,9396,471,Ganesh Pandey  🇮🇳,2232894926,30338,0,Mumbai,21220
0,,ArsalanTaj.com,12/23/2009 8:59,73056,1633,Arsalan Taj,98918647,2175,2,"Karachi, Pakistan",42558
0,,ppp.org.pk,3/9/2010 15:03,44025,1575,Kasim Gilani,121573949,16692,4,Multan,9407
0,,,9/4/2016 0:22,5125,717,Kashif Shoro PPP,7.72334E+17,1415,0,"Hyderabad, Pakistan",1384
0,,,3/25/2009 6:50,255103,963,نورة الكعبي,26500486,1130,0,Abu Dhabi,29657
0,,instagram.com/Madan_Chikna,8/4/2009 2:08,102026,471,Godman Chikna,62766520,38964,2,Mumbai,106974
0,,,3/8/2014 14:33,3702,569,Aditi Chaturvedi,2379393488,2769,0,,2651
0,,hindustantimes.com,1/27/2011 3:07,54380,1234,Harinder Baweja,243584516,1666,10,Delhi,9674
0,,sbksingh.com,9/21/2014 5:43,2957,454,S b k singh,2824183418,107,0,New Delhi,353
0,,iyc.in,4/18/2010 3:13,19323,586,Vaibhav Walia,134412788,2424,0,"Dehradun, New Delhi, India",4103
0,,digitaljourno.wordpress.com,12/27/2007 4:49,12205,2324,G.Ananthakrishnan,11564692,5894,24,India,21147
0,,fb.me/iycbegusarai,10/20/2009 10:45,1051,990,Sarthak Kashyap,83890582,15922,0,"Begusarai, India",13830
0,,aasraatrust.org,4/12/2010 12:03,49519,1325,Neha Joshi,132261545,52808,0,Uttarakhand,21556
0,,m.facebook.com/Rohit.Chahal.B…,2/24/2010 7:29,47299,2093,ROHIT CHAHAL,117110269,33629,1,"Delhi, India, Bharat",35829
0,,amitpanchal.com,11/10/2008 4:45,41351,4989,Amit Panchal,17285820,14662,18,Ahmedabad,91712
0,,t.me/PhoneRadarFami…,2/18/2008 6:35,222668,58,Amit Bhawani,13625042,1336,6,"Hyderabad, India",53229
0,,yamunanagar.haryanapolice.gov.in,10/24/2017 23:45,2074,30,Yamunanagar Police,9.23078E+17,124,0,Yamunanagar,151
0,,,7/20/2016 20:57,191,222,Rajendra Pareek,7.55975E+17,6390,0,,10670
0,,ashram.org,7/31/2017 21:48,1432,1075, 🇮🇳Bhimbali bhanu 📖,8.92246E+17,51612,0,"Bilaspur, India",69927
0,,,5/30/2016 2:38,1340,396,Shri D,7.37217E+17,18253,0,,22698
0,,,7/8/2010 2:14,219,976,Prabhu K Sahukar,164211551,2974,0,Bengaluru/Shivamogga/Hubli,610
0,,,8/8/2016 11:19,1888,3412,Satish Rathod,7.62715E+17,16381,0,"Mumbai, India",17998
0,,,4/3/2016 21:44,2124,1345,Sufiyan Ahmed 🇮🇳,7.16849E+17,92019,0,Mustafabad North East Delhi,14940
0,,,8/21/2019 22:48,31,71,Insp Shish Pal,1.16441E+18,3,0,,30
0,,,8/21/2009 7:15,3528,2148,Navaid Hamid نوید حامد,67617164,7672,0,India,35336
0,,dha.gov.ae,5/23/2011 6:14,210040,207,هيئة الصحة بدبي,303808116,908,0,UAE - DUBAI,45694
0,,facebook.com/salim.kaskar,7/28/2018 6:52,5113,107,Salim Kaskar INC,1.0232E+18,10280,0,Mumbai / Chiplun / Dehil,166148
0,,silentpagesindia.blogspot.com,9/26/2010 11:51,9728,43,"Vikas Vaibhav, IPS",195449965,3744,0,"Patna, India",864
0,,,11/12/2009 23:14,1290,3194,Dr P Kamath,89647296,905,0,"Mangalore, India",262
0,,,2/7/2016 8:12,1063,215,Sunitha Sandesha,4874460691,3498,0,Bangalore,11093
0,,parinvshah.wordpress.com,10/14/2015 8:14,1138,142,પરિન,3892933453,12992,0,"Vadodara, India",64212
0,,,7/19/2014 9:08,7013,61,Kishori  Pednekar,2659827584,1917,0,,3169
0,,,4/15/2017 8:35,3741,1199,R.K.  🇮🇳 🇮🇳 जय श्री राम  🚩 🚩,8.5327E+17,63662,0,"maharana pratap,encl New Delhi",33854
0,,mykishtwar.com,4/26/2010 3:16,1283,131,Pradeep Parihar  🇮🇳,137287131,39424,0,India,22686
0,,upbjp.org,10/10/2016 0:09,1131,10,Harish S Gariya,7.85377E+17,488,0,"Hazratganj, Lucknow",93
0,,thehindu.com/profile/author…,4/18/2014 13:00,4461,1495,Akriti Bhatia,2492974132,4027,0,New Delhi,2394
0,,rajudasonline.wordpress.com,9/22/2009 9:55,14259,1366,Raju Das | ৰাজু দাস,76383492,59,0,"Udalguri, Assam, India",115093
0,,,3/5/2016 1:20,1264,263,Bhushan Mahajan,7.06047E+17,32951,0,,208718
0,,Ashram.Org,4/4/2014 3:08,6335,2254,Shivshankar. a. Prajapati,2459607017,185038,0,"Bhandup West, Mumbai",269684
0,,,9/3/2009 5:22,508,88,Vineeth More,71239330,371,0,India,742
0,,facebook.com/maulinshah9,8/31/2011 4:19,27763,1846,Maulin Shah,365398076,68033,0,Ahmedabad,77432
0,,thehindu.com,6/17/2009 0:08,2081,1390,Aditya Anand,47885400,11226,0,"Mumbai, Bengaluru, Goa - India",13122
0,,,11/25/2015 2:15,11351,132,Ramandeep Singh Mann,4273305207,26963,0,Delhi/Punjab/Haryana/West U.P,75354
0,,yogiadityanayh.org,3/23/2020 12:20,264,248,पंडित जी (भारत वाले) 💯 fb 🏵️,1.24217E+18,1281,0,India,607
0,,,12/8/2014 1:24,1120,1057,PANKAJ PANDEY,2922500352,5942,0,"Dubai, United Arab Emirates",5771
0,,,1/31/2011 2:58,1537,1417,gramsi student,245300356,5787,0,சென்னை,4648
0,,ashram.org,3/11/2014 8:09,792,1489,Aditya Manwatkar,2383866973,23905,0,"Pune, India",26435
0,,instagram.com/mpoptates/,1/30/2009 14:12,7125,1073,MP,19791947,48300,0,Mumbai,57183
0,,,3/15/2020 3:13,650,534,Sonu Pandey,1.23913E+18,2264,0,"Ayodhya, India",1929
0,,facebook.com/praveensk,9/23/2010 10:11,4256,886,Praveen Shankar Kapoor,194193419,16244,0,"New Delhi, India",7096
0,,,4/30/2015 10:58,101,88,Ritika,3180927673,5168,0,"Bhopal, India",8454
0,,about.me/manishrath,6/8/2018 22:10,361,323,Manish Rath,1.00532E+18,12296,1,🇮🇳,8259
0,,,10/31/2017 21:10,69,31,Jawwad srkian,9.25576E+17,2445,0,"Nanded, India",4577
0,,prasadlad.com,2/2/2013 1:42,12692,1909,Prasad Lad,1142020195,1193,0,Mumbai,3200
